date,price
1970-09-10,0.0013510357941088173
1970-12-10,0.0015278380091403414
1970-02-11,0.00183473996730827
1970-03-11,0.0016846248790739551
1970-04-11,0.0015345097908396471
1970-05-11,0.0012342796143710172
1970-06-11,0.0014677919738466175
1970-09-11,0.0016179070620809324
1970-10-11,0.0016179070620809324
1970-11-11,0.0015345097908396471
1970-12-11,0.0016345865163291881
1970-01-12,0.0017013043333222178
1970-02-12,0.0017680221503152405
1970-03-12,0.0017680221503152405
1970-04-12,0.0017613503686159382
1970-07-12,0.0016679454248256995
1970-08-12,0.0016512659705774438
1970-09-12,0.0014677919738466175
1970-10-12,0.0015011508823431288
1970-11-12,0.0015178303365913845
1971-04-01,0.001694632551622912
1971-05-01,0.0017413350235180314
1971-06-01,0.0016812889882243075
1971-07-01,0.0016612736431263972
1971-08-01,0.001734663241818729
1971-11-01,0.0019014577843012997
1971-12-01,0.0020348934182873556
1971-01-02,0.002185008506521667
1971-02-02,0.002401841411749008
1971-03-02,0.0026853921339693755
1971-04-02,0.002375154284951799
1971-05-02,0.002341795376455281
1971-08-02,0.0025352770457350675
1971-09-02,0.0026353537712246085
1971-10-02,0.0026353537712246085
1971-11-02,0.002702071588217638
1971-12-02,0.0026353537712246085
1971-01-03,0.0025286052640357617
1971-02-03,0.0025419488274343663
1971-03-03,0.002608666644427396
1971-04-03,0.002568635954231579
1971-05-03,0.002568635954231579
1971-08-03,0.002595323081028788
1971-09-03,0.002608666644427396
1971-10-03,0.002632017880374954
1971-11-03,0.0027354304967141495
1971-12-03,0.0027621176235113586
1971-01-04,0.00266871267972112
1971-02-04,0.002652033225472864
1971-05-04,0.0026620408980218176
1971-06-04,0.0026353537712246085
1971-07-04,0.00266871267972112
1971-08-04,0.0027220869333155415
1971-03-05,0.003022317109784168
1971-04-05,0.0031690963071688283
1971-05-05,0.003469326483637458
1971-06-05,0.0036027621176235106
1971-07-05,0.0032524935784101136
1971-10-05,0.0032958601594555853
1971-11-05,0.003536044300630488
1971-12-05,0.003702838843113055
1971-01-06,0.003963038329385864
1971-02-06,0.003802915568602596
1971-03-06,0.003802915568602596
1971-04-06,0.003802915568602596
1971-07-06,0.003702838843113055
1971-08-06,0.0035193648463822252
1971-09-06,0.0033525703038996546
1971-10-06,0.003235814124161858
1971-11-06,0.003135737398672317
1971-01-07,0.003562731427427697
1971-02-07,0.0036528004803682845
1971-05-07,0.0036027621176235106
1971-06-07,0.0036027621176235106
1971-07-07,0.003569403209126999
1971-08-07,0.003586082663375255
1971-09-07,0.003562731427427697
1971-12-07,0.0036528004803682845
1971-02-08,0.004970477365980587
1971-03-08,0.004903759548987557
1971-04-08,0.005070554091470128
1971-05-08,0.005237348633952699
1971-06-08,0.005110584781665945
1971-09-08,0.006031290656169731
1971-10-08,0.00557093771891784
1971-11-08,0.005304066450945728
1971-12-08,0.00557093771891784
1971-01-09,0.004136504653567737
1971-02-09,0.004319978650298564
1971-03-09,0.004536811555525905
1971-06-09,0.004553491009774164
1971-07-09,0.00450345264702939
1971-08-09,0.004336658104546819
1971-09-09,0.00457017046402242
1971-10-09,0.00450345264702939
1971-01-10,0.005003836274477098
1971-04-10,0.005087233545718384
1971-05-10,0.005020515728725354
1971-06-10,0.005037195182973617
1971-07-10,0.005100577109116992
1971-08-10,0.005037195182973617
1971-11-10,0.00507722587316943
1971-12-10,0.00507722587316943
1971-01-11,0.004837041731994531
1971-02-11,0.004953797911732331
1971-03-11,0.004870400640491046
1971-04-11,0.004870400640491046
1971-05-11,0.004953797911732331
1971-08-11,0.005003836274477098
1971-09-11,0.005083897654868736
1971-10-11,0.005153951362711413
1971-11-11,0.00514394369016246
1971-12-11,0.005203989725456187
1971-01-12,0.00576441938819762
1971-02-12,0.005904526803882978
1971-03-12,0.005937885712379489
1971-06-12,0.006054641892117293
1971-07-12,0.005937885712379489
1971-08-12,0.005704373352903896
1971-09-12,0.005837808986889948
1971-10-12,0.005864496113687161
1972-03-01,0.006071321346365548
1972-04-01,0.0063248490509390555
1972-05-01,0.006421589885578945
1972-06-01,0.006905294058778398
1972-07-01,0.007305600960736566
1972-10-01,0.007238883143743539
1972-11-01,0.006905294058778398
1972-12-01,0.006931981185575611
1972-01-02,0.008806751843079698
1972-02-02,0.009574006738499521
1972-03-02,0.008740034026086668
1972-04-02,0.008072855856156386
1972-07-02,0.008456483303866301
1972-08-02,0.008806751843079698
1972-09-02,0.008806751843079698
1972-10-02,0.009040264202555298
1972-11-02,0.008906828568569239
1972-01-03,0.008756713480334924
1972-02-03,0.008890149114320983
1972-03-03,0.008790072388831442
1972-06-03,0.008906828568569239
1972-07-03,0.008926843913667146
1972-08-03,0.008823431297327954
1972-09-03,0.009040264202555298
1972-10-03,0.00900690529405878
1972-04-04,0.009013577075758082
1972-05-04,0.00900690529405878
1972-06-04,0.008933515695366448
1972-07-04,0.008973546385562269
1972-10-04,0.008990225839810524
1972-11-04,0.009090302565300065
1972-12-04,0.009357173833272177
1972-01-05,0.010307902725422827
1972-02-05,0.010324582179671082
1972-03-05,0.010374620542415856
1972-04-05,0.010341261633919338
1972-05-05,0.01077492744437402
1972-08-05,0.011458785068552559
1972-09-05,0.012542949594689268
1972-10-05,0.012142642692731097
1972-11-05,0.012075924875738067
1972-12-05,0.012009207058745038
1972-01-06,0.016229108983554064
1972-02-06,0.01634586516329186
1972-05-06,0.01641258298028489
1972-06-06,0.017746939320145448
1972-07-06,0.019981986189411882
1972-08-06,0.01974847382993629
1972-09-06,0.01841411749007573
1972-12-06,0.017546785869166366
1972-03-07,0.020415651999866564
1972-04-07,0.02008206291490143
1972-05-07,0.020749241084831706
1972-06-07,0.020749241084831706
1972-07-07,0.020282216365880512
1972-10-07,0.020482369816859594
1972-11-07,0.020215498548887482
1972-12-07,0.020148780731894453
1972-01-08,0.02295092904560163
1972-02-08,0.02341795376455283
1972-03-08,0.022750775594622547
